row_idx,Polar_pretty_formula,NPolar_mpid,Polar_mpid,Energy_diff_meV,$M_A$,$M_B$,$M_X$,$A_{Mend}$,$B_{Mend}$,$X_{Mend}$,$A_{wt}$,$B_{wt}$,$X_{wt}$,$A_{Mend_wt}$,$B_{Mend_wt}$,X_AN,A_$E_{affinity}$,A_$r_{p/s+p+d}$,A_$IE_{I}$,A_$\chi_{Mulliken}$,B_$\chi_{Mulliken}$,B_$E_{affinity}$,B_$r_{p/s+p+d}$,X_$\chi_{Mulliken}$,X_$R_{covalent}$,X_$E_{affinity}$,X_$IE_{I}$,X_$N_e$,A_chi_calc,A_eta_calc,A_softness_calc,A_omega_calc,X_chi_calc,X_eta_calc,X_softness_calc,X_omega_calc,AX_chi_mismatch,AX_eta_mismatch,AXchi_x_dAcancel,Asoft_x_dAnet,polar_A_offcenter_mean_A,polar_A_offcenter_p90_A,polar_A_offcenter_max_A,npolar_A_offcenter_mean_A,npolar_A_offcenter_p90_A,npolar_A_offcenter_max_A,d_A_offcenter_mean_A,d_A_offcenter_p90_A,d_A_offcenter_max_A,polar_B_offcenter_mean_A,polar_B_offcenter_p90_A,polar_B_offcenter_max_A,polar_B_offcenter_frac_gt_0p10A,polar_B_offcenter_frac_gt_0p20A,npolar_B_offcenter_mean_A,npolar_B_offcenter_p90_A,npolar_B_offcenter_max_A,npolar_B_offcenter_frac_gt_0p10A,npolar_B_offcenter_frac_gt_0p20A,d_B_offcenter_mean_A,d_B_offcenter_p90_A,d_B_offcenter_max_A,d_B_offcenter_frac_gt_0p10A,polar_AX_dist_mean_A,polar_AX_dist_std_A,polar_AX_dist_distortion,npolar_AX_dist_mean_A,npolar_AX_dist_std_A,npolar_AX_dist_distortion,d_AX_dist_mean_A,d_AX_dist_std_A,d_AX_dist_distortion,polar_BX_dist_mean_A,polar_BX_dist_std_A,polar_BX_dist_distortion,npolar_BX_dist_mean_A,npolar_BX_dist_std_A,npolar_BX_dist_distortion,d_BX_dist_mean_A,d_BX_dist_std_A,d_BX_dist_distortion,polar_A_cage_asph_mean,polar_A_cage_asph_std,npolar_A_cage_asph_mean,npolar_A_cage_asph_std,d_A_cage_asph_mean,d_A_cage_asph_std,polar_A_CN_mean,polar_A_CN_mode,npolar_A_CN_mean,npolar_A_CN_mode,d_A_CN_mean,polar_B_CN_mean,polar_B_CN_mode,npolar_B_CN_mean,npolar_B_CN_mode,d_B_CN_mean,polar_n_A_sites,npolar_n_A_sites,polar_n_B_sites,npolar_n_B_sites,polar_n_X_sites,npolar_n_X_sites,polar_Ewald_eV_per_atom,npolar_Ewald_eV_per_atom,d_Ewald_eV_per_atom,polar_Ewald_A_siteE_mean_eV,polar_Ewald_A_siteE_std_eV,polar_Ewald_B_siteE_mean_eV,polar_Ewald_B_siteE_std_eV,polar_Ewald_X_siteE_mean_eV,polar_Ewald_X_siteE_std_eV,npolar_Ewald_A_siteE_mean_eV,npolar_Ewald_A_siteE_std_eV,npolar_Ewald_B_siteE_mean_eV,npolar_Ewald_B_siteE_std_eV,npolar_Ewald_X_siteE_mean_eV,npolar_Ewald_X_siteE_std_eV,d_Ewald_A_siteE_mean_eV,d_Ewald_A_siteE_std_eV,d_Ewald_B_siteE_mean_eV,d_Ewald_B_siteE_std_eV,d_Ewald_X_siteE_mean_eV,d_Ewald_X_siteE_std_eV,split
2218,Hf2N2O,mp-755911,mp-757336,-103.855225,178.49,14.0067,15.9994,50,100,101,0.4,0.4,0.2,20,40,8,0.178058153,0.45480226,6.824871569,3.501464861,7.26690767,-0.070477034,0.388888889,7.53936359,0.63,1.461113279,13.6176139,8,3.501464861,3.323406708,0.300896065,1.844531417,7.53936359,6.078250311,0.16452103,4.675852459,4.037898729,2.754843603,0.758510287,0.074861157,1.219300631,1.850998242,1.884545105,0.806962909,1.051728535,1.051728535,0.412337722,0.799269707,0.83281657,0.823455186,1.417730746,1.865619053,1,1,0.235125836,0.282744844,0.282744844,1,0.5,0.588329349,1.134985902,1.582874208,0,4.144479862,1.497070804,0.361220431,2.751571004,0.717973922,0.260932362,1.392908858,0.779096881,0.100288069,3.214187149,0.642155946,0.199787976,2.929425352,0.477645625,0.163050963,0.284761797,0.164510321,0.036737013,0.551380424,0.131935257,0.485021582,0.068502698,0.066358842,0.063432558,7.6875,8,7,6,0.6875,4.75,5,6,5,-1.25,16,8,16,8,8,4,-60.27766306,-59.08227701,-1.195386053,-87.19628946,1.176151771,-51.02651655,0.531914228,-24.94270329,0.377369523,-86.08424437,0.293857584,-50.68820467,0.245213027,-21.86648696,2.20E-14,-1.112045088,0.882294187,-0.338311881,0.286701201,-3.07621633,0.377369523,train
2219,Hf2N2O,mp-761019,mp-757336,-91.61171,178.49,14.0067,15.9994,50,100,101,0.4,0.4,0.2,20,40,8,0.178058153,0.45480226,6.824871569,3.501464861,7.26690767,-0.070477034,0.388888889,7.53936359,0.63,1.461113279,13.6176139,8,3.501464861,3.323406708,0.300896065,1.844531417,7.53936359,6.078250311,0.16452103,4.675852459,4.037898729,2.754843603,0.758510287,0.074861157,1.219300631,1.850998242,1.884545105,2.083375194,2.387942973,2.387942973,-0.864074564,-0.536944731,-0.503397868,0.823455186,1.417730746,1.865619053,1,1,1.204754373,1.45176725,1.45176725,1,1,-0.381299187,-0.034036504,0.413851802,0,4.144479862,1.497070804,0.361220431,3.267412714,0.919002611,0.281263094,0.877067148,0.578068193,0.079957337,3.214187149,0.642155946,0.199787976,2.995950913,0.316862124,0.105763456,0.218236236,0.325293822,0.09402452,0.551380424,0.131935257,0.67964502,0.079894822,-0.128264596,0.052040434,7.6875,8,7,7,0.6875,4.75,5,4.5,3,0.25,16,8,16,8,8,4,-60.27766306,-59.37831653,-0.899346534,-87.19628946,1.176151771,-51.02651655,0.531914228,-24.94270329,0.377369523,-86.68270264,0.145023019,-49.92268763,0.357260513,-23.68080211,5.89E-15,-0.513586816,1.031128752,-1.103828926,0.174653714,-1.261901185,0.377369523,train
2220,Hf2N2O,mp-775787,mp-757336,-83.96268,178.49,14.0067,15.9994,50,100,101,0.4,0.4,0.2,20,40,8,0.178058153,0.45480226,6.824871569,3.501464861,7.26690767,-0.070477034,0.388888889,7.53936359,0.63,1.461113279,13.6176139,8,3.501464861,3.323406708,0.300896065,1.844531417,7.53936359,6.078250311,0.16452103,4.675852459,4.037898729,2.754843603,0.758510287,0.074861157,1.219300631,1.850998242,1.884545105,1.459378415,2.68406887,3.078920488,-0.240077784,-0.833070628,-1.194375383,0.823455186,1.417730746,1.865619053,1,1,2.776649507,3.7248529,3.737355973,1,1,-1.953194321,-2.307122154,-1.87173692,0,4.144479862,1.497070804,0.361220431,3.653405144,1.406946041,0.385105398,0.491074718,0.090124763,-0.023884966,3.214187149,0.642155946,0.199787976,3.668764673,0.809325217,0.220598836,-0.454577524,-0.167169271,-0.02081086,0.551380424,0.131935257,0.727022968,0.101596529,-0.175642545,0.030338727,7.6875,8,9.875,11,-2.1875,4.75,5,4.875,5,-0.125,16,16,16,16,8,8,-60.27766306,-59.26092289,-1.016740175,-87.19628946,1.176151771,-51.02651655,0.531914228,-24.94270329,0.377369523,-83.70389087,1.340960967,-52.3879351,0.51572149,-24.1209625,0.011411847,-3.492398591,-0.164809196,1.361418548,0.016192738,-0.82174079,0.365957675,train
2221,Hf2N2O,mp-775788,mp-757336,-82.159294,178.49,14.0067,15.9994,50,100,101,0.4,0.4,0.2,20,40,8,0.178058153,0.45480226,6.824871569,3.501464861,7.26690767,-0.070477034,0.388888889,7.53936359,0.63,1.461113279,13.6176139,8,3.501464861,3.323406708,0.300896065,1.844531417,7.53936359,6.078250311,0.16452103,4.675852459,4.037898729,2.754843603,0.758510287,0.074861157,1.219300631,1.850998242,1.884545105,3.097927853,4.663871282,4.663871282,-1.878627222,-2.812873039,-2.779326177,0.823455186,1.417730746,1.865619053,1,1,4.359043145,8.215298993,8.215298993,1,1,-3.53558796,-6.797568247,-6.349679941,0,4.144479862,1.497070804,0.361220431,6.494137201,4.591978894,0.70709607,-2.349657339,-3.09490809,-0.345875639,3.214187149,0.642155946,0.199787976,5.766552896,4.675969491,0.810877759,-2.552365747,-4.033813545,-0.611089783,0.551380424,0.131935257,0.940535432,0.022861007,-0.389155008,0.109074249,7.6875,8,10,6,-2.3125,4.75,5,4,4,0.75,16,16,16,16,8,8,-60.27766306,-59.28971238,-0.987950678,-87.19628946,1.176151771,-51.02651655,0.531914228,-24.94270329,0.377369523,-83.73386336,1.284478341,-52.45089597,0.254375865,-24.07904326,2.15E-05,-3.462426097,-0.10832657,1.42437942,0.277538363,-0.863660038,0.377347984,train
2222,Hf2N2O,mp-776205,mp-757336,-90.75567,178.49,14.0067,15.9994,50,100,101,0.4,0.4,0.2,20,40,8,0.178058153,0.45480226,6.824871569,3.501464861,7.26690767,-0.070477034,0.388888889,7.53936359,0.63,1.461113279,13.6176139,8,3.501464861,3.323406708,0.300896065,1.844531417,7.53936359,6.078250311,0.16452103,4.675852459,4.037898729,2.754843603,0.758510287,0.074861157,1.219300631,1.850998242,1.884545105,2.64372503,3.803442728,3.803442728,-1.424424399,-1.952444486,-1.918897624,0.823455186,1.417730746,1.865619053,1,1,2.731353894,3.268598706,3.268598706,1,1,-1.907898709,-1.85086796,-1.402979653,0,4.144479862,1.497070804,0.361220431,2.922077973,0.960367105,0.328658959,1.222401889,0.536703698,0.032561472,3.214187149,0.642155946,0.199787976,3.215865882,0.575843005,0.179063128,-0.001678733,0.066312941,0.020724848,0.551380424,0.131935257,0.622453805,0.033734728,-0.071073381,0.098200528,7.6875,8,7,6,0.6875,4.75,5,5.5,5,-0.75,16,4,16,4,8,2,-60.27766306,-58.89124563,-1.386417435,-87.19628946,1.176151771,-51.02651655,0.531914228,-24.94270329,0.377369523,-83.99888482,2.892878843,-52.82963696,2.510401272,-20.79918459,1.42E-14,-3.19740464,-1.716727072,1.803120405,-1.978487045,-4.143518703,0.377369523,train
2223,Hf2N2O,mp-776220,mp-757336,-72.390236,178.49,14.0067,15.9994,50,100,101,0.4,0.4,0.2,20,40,8,0.178058153,0.45480226,6.824871569,3.501464861,7.26690767,-0.070477034,0.388888889,7.53936359,0.63,1.461113279,13.6176139,8,3.501464861,3.323406708,0.300896065,1.844531417,7.53936359,6.078250311,0.16452103,4.675852459,4.037898729,2.754843603,0.758510287,0.074861157,1.219300631,1.850998242,1.884545105,1.257397095,1.720495752,1.720495752,-0.038096465,0.13050249,0.164049353,0.823455186,1.417730746,1.865619053,1,1,1.342003368,1.562256745,1.562256745,1,1,-0.518548182,-0.144525999,0.303362308,0,4.144479862,1.497070804,0.361220431,2.83600869,0.908615909,0.320385446,1.308471172,0.588454895,0.040834986,3.214187149,0.642155946,0.199787976,3.130485688,0.188968428,0.060363933,0.083701461,0.453187518,0.139424043,0.551380424,0.131935257,0.79464827,0.100662454,-0.243267846,0.031272803,7.6875,8,6.333333333,6,1.354166667,4.75,5,5,5,-0.25,16,12,16,12,8,6,-60.27766306,-59.61620132,-0.661461747,-87.19628946,1.176151771,-51.02651655,0.531914228,-24.94270329,0.377369523,-86.14028339,0.109484736,-50.70158197,0.088826547,-24.39727586,0.036086825,-1.056006064,1.066667035,-0.324934588,0.443087681,-0.545427431,0.341282698,train
2224,NbTlO3,mp-977408,mp-757636,-90.10597,92.90638,204.3833,15.9994,53,78,101,0.2,0.2,0.6,10.6,15.6,8,0.917403693,0.467889908,6.758540243,3.837971968,3.242979975,0.377259415,0.452186805,7.53936359,0.63,1.461113279,13.6176139,8,3.837971968,2.920568275,0.342399117,2.521774435,7.53936359,6.078250311,0.16452103,4.675852459,3.701391622,3.157682036,-2.691252197,0.013378238,0.142652556,0.157467746,0.162977662,4.44E-16,4.44E-16,4.44E-16,0.142652556,0.157467746,0.162977662,0.684773376,1.702515195,1.716380803,0.625,0.5,4.25E-17,4.25E-17,4.25E-17,0,0,0.684773376,1.702515195,1.716380803,0.625,2.01894676,0.079651948,0.039452228,2.0542755,3.63E-16,1.77E-16,-0.03532874,0.079651948,0.039452228,2.756500242,0.092093029,0.033409404,2.905184273,4.05E-16,1.40E-16,-0.148684031,0.092093029,0.033409404,0.013889798,0.003001877,1.32E-16,0,0.013889798,0.003001877,6,6,6,6,0,4.875,6,12,12,-7.125,8,1,8,1,24,3,-41.67048047,-41.03102686,-0.639453614,-128.0652809,0.112585481,-5.598516752,0.051862123,-24.89620157,0.2814784,-126.2851767,0,-5.873777018,0,-24.3320602,3.55E-15,-1.78010425,0.112585481,0.275260267,0.051862123,-0.564141362,0.2814784,test
2225,BaNb8O14,mp-21644,mp-757688,-3.6451912,137.327,92.90638,15.9994,14,53,101,0.043478261,0.347826087,0.608695652,0.608695652,18.43478261,8,0.144623019,0.434592354,5.21219121,2.678407114,3.837971968,0.917403693,0.467889908,7.53936359,0.63,1.461113279,13.6176139,8,2.678407115,2.533784096,0.394666618,1.415642454,7.53936359,6.078250311,0.16452103,4.675852459,4.860956475,3.544466215,-3.435730528,0.027821939,0.262193075,0.262193075,0.262193075,4.67E-16,4.82E-16,4.85E-16,0.262193075,0.262193075,0.262193075,0.427649004,0.539990739,0.540014597,0.875,0.75,0.405695888,0.537621606,0.537621606,0.75,0.75,0.021953116,0.002369133,0.002392991,0.125,2.993987997,0.134203268,0.04482425,2.932926301,0.059781854,0.020383006,0.061061697,0.074421414,0.024441245,2.114769695,0.067238565,0.031794746,2.112680539,0.058401428,0.027643284,0.002089156,0.008837137,0.004151462,0.047707731,1.28E-16,0.042989785,7.29E-17,0.004717945,5.52E-17,12,12,12,12,0,5.25,5,5.25,5,0,4,2,32,16,56,28,-30.90462304,-30.88386023,-0.020762811,-23.2650372,1.78E-05,-48.02530865,11.22913309,-21.66705882,2.988797758,-23.77140928,0,-48.14123286,12.36436237,-21.53053665,3.859764029,0.506372076,1.78E-05,0.115924204,-1.135229289,-0.136522168,-0.870966271,test
2226,BaNb8O14,mp-685446,mp-757688,-29.758202,137.327,92.90638,15.9994,14,53,101,0.043478261,0.347826087,0.608695652,0.608695652,18.43478261,8,0.144623019,0.434592354,5.21219121,2.678407114,3.837971968,0.917403693,0.467889908,7.53936359,0.63,1.461113279,13.6176139,8,2.678407115,2.533784096,0.394666618,1.415642454,7.53936359,6.078250311,0.16452103,4.675852459,4.860956475,3.544466215,1.306945601,0.027821939,0.262193075,0.262193075,0.262193075,0.355602071,0.355602071,0.355602071,-0.093408996,-0.093408996,-0.093408996,0.427649004,0.539990739,0.540014597,0.875,0.75,0.45315629,0.574057254,0.57759419,0.875,0.875,-0.025507286,-0.034066515,-0.037579593,0,2.993987997,0.134203268,0.04482425,3.009158707,0.186023486,0.061819101,-0.01517071,-0.051820219,-0.016994851,2.114769695,0.067238565,0.031794746,2.120862704,0.093133777,0.043913157,-0.006093009,-0.025895212,-0.012118411,0.047707731,1.28E-16,0.044237134,9.42E-17,0.003470596,3.40E-17,12,12,12,12,0,5.25,5,5.25,5,0,4,4,32,32,56,56,-30.90462304,-30.90152084,-0.003102194,-23.2650372,1.78E-05,-48.02530865,11.22913309,-21.66705882,2.988797758,-23.43463411,6.40E-15,-47.87531064,11.10491937,-21.73556144,3.126250427,0.169596913,1.78E-05,-0.149998014,0.124213712,0.068502623,-0.137452669,test
2227,Be(GaO2)2,mp-1227455,mp-757917,-32.030727,9.012182,69.723,15.9994,77,81,101,0.142857143,0.285714286,0.571428571,11,23.14285714,8,-0.497484944,0.407407407,9.322660556,4.661330278,3.211887166,0.424935056,0.501340483,7.53936359,0.63,1.461113279,13.6176139,8,4.412587806,4.91007275,0.20366297,1.982753834,7.53936359,6.078250311,0.16452103,4.675852459,3.126775784,1.16817756,0.796770733,0.036645571,0.653271207,0.964331286,1.09834749,0.749103981,0.749103981,0.749103981,-0.095832774,0.215227306,0.34924351,0.107192227,0.174970559,0.175956677,0.5,0,0.070494622,0.086955387,0.086955387,0,0,0.036697605,0.088015172,0.08900129,0.5,3.090975259,1.101926823,0.356498105,2.542256849,1.336909947,0.525875247,0.54871841,-0.234983125,-0.169377141,1.847276055,0.016512114,0.008938628,1.856878043,0.025837056,0.013914245,-0.009601988,-0.009324942,-0.004975617,0.286530193,0.05118373,0.569000489,0,-0.282470296,0.05118373,12.66666667,12,12,12,0.666666667,4,4,4,4,0,6,2,12,4,24,8,-34.10460763,-33.7249145,-0.379693126,-31.71617054,0.111638557,-50.76352111,0.268468055,-26.37226016,0.651234211,-31.55843028,9.06E-15,-50.17619272,0.62423827,-26.04089645,1.32063761,-0.157740266,0.111638557,-0.587328391,-0.355770215,-0.331363709,-0.669403399,train
2228,NbCrO4,mp-675580,mp-758053,-21.51945,92.90638,51.9961,15.9994,53,57,101,0.166666667,0.166666667,0.666666667,8.833333333,9.5,8,0.917403693,0.467889908,6.758540243,3.837971968,3.721342841,0.675854024,0.50929368,7.53936359,0.63,1.461113279,13.6176139,8,3.837971968,2.920568275,0.342399117,2.521774435,7.53936359,6.078250311,0.16452103,4.675852459,3.701391622,3.157682036,0.679218364,-0.141734655,0.102544937,0.102550109,0.102551402,0.516631728,0.878033962,1.032980477,-0.414086791,-0.775483853,-0.930429074,0.031308679,0.031313655,0.0313149,0,0,1.032942894,1.032958117,1.032965866,1,1,-1.001634215,-1.001644462,-1.001650966,-1,2.009254424,0.053539769,0.026646585,2.016852166,0.016422673,0.008142725,-0.007597742,0.037117096,0.01850386,1.991414694,0.030712105,0.015422255,2.026931051,0.011709013,0.00577672,-0.035516358,0.019003092,0.009645535,0.097301151,6.04E-07,0.273716083,0.100879789,-0.176414932,-0.100879185,6,6,6,6,0,6,6,6,6,0,2,4,2,4,8,16,-47.1749432,-46.71192505,-0.463018153,-126.1410898,2.01E-05,-55.78159368,3.13E-05,-25.28174393,0.605180665,-124.2894728,0.000998671,-55.732408,0.001176641,-25.06241738,1.25448922,-1.851617019,-0.000978553,-0.049185685,-0.00114534,-0.219326554,-0.649308555,train
2229,NbCrO4,mp-754908,mp-758053,-35.15877,92.90638,51.9961,15.9994,53,57,101,0.166666667,0.166666667,0.666666667,8.833333333,9.5,8,0.917403693,0.467889908,6.758540243,3.837971968,3.721342841,0.675854024,0.50929368,7.53936359,0.63,1.461113279,13.6176139,8,3.837971968,2.920568275,0.342399117,2.521774435,7.53936359,6.078250311,0.16452103,4.675852459,3.701391622,3.157682036,-1.08E-08,-0.679593056,0.102544937,0.102550109,0.102551402,2.087342857,2.087342857,2.087342857,-1.98479792,-1.984792748,-1.984791455,0.031308679,0.031313655,0.0313149,0,0,0.93321644,0.93321644,0.93321644,1,1,-0.901907761,-0.901902785,-0.901901541,-1,2.009254424,0.053539769,0.026646585,2.968195574,1.35418316,0.456231109,-0.95894115,-1.300643391,-0.429584525,1.991414694,0.030712105,0.015422255,3.914141503,1.326447907,0.338886038,-1.92272681,-1.295735802,-0.323463783,0.097301151,6.04E-07,0.899346346,0,-0.802045195,6.04E-07,6,6,6,6,0,6,6,6,6,0,2,1,2,1,8,4,-47.1749432,-46.70628001,-0.468663195,-126.1410898,2.01E-05,-55.78159368,3.13E-05,-25.28174393,0.605180665,-124.9773298,0,-52.90720059,0,-25.58828741,1.683428104,-1.16376001,2.01E-05,-2.87439309,3.13E-05,0.306543483,-1.078247439,train
2230,Li(Fe2O3)4,mp-1178121,mp-758077,-1.063677,6.941,55.845,15.9994,12,61,101,0.047619048,0.380952381,0.571428571,0.571428571,23.23809524,8,0.618048347,0.388198758,5.391493075,3.004770711,4.02799567,0.153235727,0.497854077,7.53936359,0.63,1.461113279,13.6176139,8,3.004770711,2.386722364,0.418984635,1.891432191,7.53936359,6.078250311,0.16452103,4.675852459,4.534592879,3.691527947,0.080086589,0.006548653,0.020897535,0.020897535,0.020897535,2.58E-16,4.49E-16,4.97E-16,0.020897535,0.020897535,0.020897535,0.055749356,0.088294021,0.097571896,0,0,0.055548665,0.105872557,0.111622408,0.25,0,0.000200692,-0.017578536,-0.014050511,-0.25,2.143793125,0.008985165,0.004191246,2.151218851,0.012622161,0.005867446,-0.007425726,-0.003636996,-0.0016762,2.030651625,0.073390889,0.036141546,2.033329126,0.074961706,0.036866489,-0.002677501,-0.001570817,-0.000724943,0.07517166,8.33E-17,0.076223607,0.00245493,-0.001051947,-0.00245493,6,6,6,6,0,5.25,6,5.25,6,0,2,2,16,16,24,24,-32.05524954,-32.01104825,-0.044201291,-8.921924663,4.53E-15,-46.48034247,1.495967065,-24.366298,1.080160969,-8.851153299,0.85450922,-46.42916949,2.158075519,-24.32895867,1.534117283,-0.070771365,-0.85450922,-0.051172972,-0.662108455,-0.037339331,-0.453956314,train
2231,V6CuO15,mp-1216902,mp-758210,-0.044782728,50.9415,63.546,15.9994,54,72,101,0.272727273,0.045454545,0.681818182,14.72727273,3.272727273,8,0.527655332,0.498141264,6.746103119,3.636879226,4.481173361,1.235783692,0.521348315,7.53936359,0.63,1.461113279,13.6176139,8,3.636879226,3.109223894,0.32162367,2.127040533,7.53936359,6.078250311,0.16452103,4.675852459,3.902484364,2.969026417,0.007031846,0.000253527,0.43292779,0.53010197,0.546419335,0.424704606,0.522021047,0.52813999,0.008223185,0.008080923,0.018279345,0.243289489,0.245875898,0.2465225,1,1,0.158193567,0.158193567,0.158193567,1,0,0.085095922,0.087682331,0.088328933,0,1.982486486,0.27547187,0.13895271,1.980382336,0.269802782,0.136237724,0.00210415,0.005669088,0.002714986,2.059173875,0.236812111,0.115003456,2.202256502,0.313318261,0.142271466,-0.143082627,-0.07650615,-0.02726801,0.088594322,0.037126689,0.088360917,0.034834078,0.000233405,0.002292611,6,6,6,6,0,4,4,5,5,-1,12,12,2,2,30,30,-51.66331098,-51.66684332,0.003532346,-114.6713422,7.527661318,-13.88595229,0.027647047,-28.97858906,7.87874494,-114.4441122,7.786748575,-13.67703924,2.81E-15,-29.08858937,7.894942096,-0.227230013,-0.259087257,-0.208913047,0.027647047,0.110000316,-0.016197156,train
2235,Y11Ta5O28,mp-1101181,mp-758379,0.36183387,88.90585,180.94788,15.9994,25,52,101,0.25,0.113636364,0.636363636,6.25,5.909090909,8,0.306782382,0.460227273,6.218561794,3.262672088,4.104250784,0.321292359,0.453608247,7.53936359,0.63,1.461113279,13.6176139,8,3.262672088,2.955889706,0.338307616,1.800647218,7.53936359,6.078250311,0.16452103,4.675852459,4.276691502,3.122360604,0.346501353,0.005836933,0.192481666,0.276519161,0.375965175,0.108082666,0.208230593,0.208230593,0.084399,0.068288568,0.167734582,0.143789188,0.260979082,0.260979082,0.4,0.4,0.155891933,0.194864917,0.194864917,0.8,0,-0.012102745,0.066114165,0.066114165,-0.4,2.382612193,0.130527731,0.054783456,2.396479802,0.141472817,0.059033594,-0.013867608,-0.010945086,-0.004250138,2.044790268,0.066602246,0.032571676,2.029726837,0.044922001,0.022132043,0.015063431,0.021680245,0.010439633,0.113002327,0.038216629,0.112316169,0.042001862,0.000686158,-0.003785233,7.181818182,7,7.454545455,7,-0.272727273,6.2,6,6,6,0.2,11,11,5,5,28,28,-38.64742836,-38.77347757,0.126049213,-47.22406408,1.460005915,-108.3620245,7.422564181,-22.82900073,2.412300633,-47.44241837,0.393428536,-108.574951,2.233417494,-22.90327343,1.65119917,0.21835429,1.06657738,0.212926523,5.189146687,0.074272699,0.761101464,train
2236,Y11Ta5O28,mp-757588,mp-758379,0.8340991,88.90585,180.94788,15.9994,25,52,101,0.25,0.113636364,0.636363636,6.25,5.909090909,8,0.306782382,0.460227273,6.218561794,3.262672088,4.104250784,0.321292359,0.453608247,7.53936359,0.63,1.461113279,13.6176139,8,3.262672088,2.955889706,0.338307616,1.800647218,7.53936359,6.078250311,0.16452103,4.675852459,4.276691502,3.122360604,0.292160552,0.005275685,0.192481666,0.276519161,0.375965175,0.111839855,0.196251755,0.19730703,0.080641811,0.080267406,0.178658145,0.143789188,0.260979082,0.260979082,0.4,0.4,0.161708257,0.200667939,0.201365169,0.8,0.2,-0.017919069,0.060311143,0.059613913,-0.4,2.382612193,0.130527731,0.054783456,2.399185421,0.141918716,0.059152875,-0.016573228,-0.011390985,-0.004369419,2.044790268,0.066602246,0.032571676,2.031649946,0.046384245,0.022830826,0.013140322,0.020218,0.00974085,0.113002327,0.038216629,0.111669609,0.042439701,0.001332719,-0.004223072,7.181818182,7,7.454545455,7,-0.272727273,6.2,6,6,6,0.2,11,11,5,5,28,28,-38.64742836,-38.73346048,0.086032118,-47.22406408,1.460005915,-108.3620245,7.422564181,-22.82900073,2.412300633,-47.38228798,0.392983219,-108.4332256,2.151544743,-22.88932019,1.674975007,0.158223905,1.067022696,0.071201093,5.271019438,0.060319456,0.737325626,train
2237,Mn5(FeO3)4,mp-1222437,mp-758400,28.174438,54.938045,55.845,15.9994,60,61,101,0.238095238,0.19047619,0.571428571,14.28571429,11.61904762,8,-0.518213483,0.502040816,7.434290624,3.717145312,4.02799567,0.153235727,0.497854077,7.53936359,0.63,1.461113279,13.6176139,8,3.458038571,3.976252054,0.251493111,1.503681179,7.53936359,6.078250311,0.16452103,4.675852459,4.081325019,2.101998257,0.402846938,0.001271381,0.047691793,0.065268659,0.08447403,0.009091141,0.029270418,0.029270418,0.038600652,0.035998241,0.055203612,0.047691793,0.065268659,0.08447403,0,0,0.009091141,0.029270418,0.029270418,0,0,0.038600652,0.035998241,0.055203612,0,2.079134093,0.054993033,0.026449969,2.059626651,0.024763352,0.012023224,0.019507442,0.03022968,0.014426745,2.079134093,0.054993033,0.026449969,2.059626651,0.024763352,0.012023224,0.019507442,0.03022968,0.014426745,0.131860186,0.014993717,0.124588356,0.008542302,0.007271829,0.006451415,6,6,6,6,0,6,6,6,6,0,8,8,8,8,24,24,-31.04033271,-31.0289687,-0.011364005,-46.13172904,2.44647304,-46.13172904,2.44647304,-23.80488078,1.225332864,-47.01102559,1.198509724,-47.01102559,1.198509724,-23.85085691,1.129243427,0.879296547,1.247963316,0.879296547,1.247963316,0.045976128,0.096089437,train
2238,V(CO3)2,mp-757524,mp-758643,5.305712,50.9415,12.0107,15.9994,54,95,101,0.111111111,0.222222222,0.666666667,6,21.11111111,8,0.527655332,0.498141264,6.746103119,3.636879226,6.261450696,1.262122411,0.390625,7.53936359,0.63,1.461113279,13.6176139,8,3.636879226,3.109223894,0.32162367,2.127040533,7.53936359,6.078250311,0.16452103,4.675852459,3.902484364,2.969026417,-0.767126675,0.004238413,0.275847916,0.275847916,0.275847916,0.000917279,0.001238747,0.001441639,0.274930637,0.274609169,0.274406277,0.082174282,0.097562625,0.097562625,0,0,0.034332642,0.034623779,0.034695573,0,0,0.04784164,0.062938846,0.062867052,0,1.979062373,0.149526177,0.07555405,1.951534965,0.003984099,0.002041521,0.027527408,0.145542078,0.073512529,1.301843026,0.067694722,0.051999143,1.290827068,0.001349138,0.001045173,0.011015957,0.066345584,0.05095397,0.039550193,1.30E-16,0.018921531,0.000718116,0.020628663,-0.000718116,6,6,6,6,0,3,3,3,3,0,4,4,8,8,24,24,-55.60626925,-55.94137779,0.335108536,-87.40580788,2.46E-14,-105.6737266,0.023727277,-33.61719369,4.240865755,-82.94055958,0.016060865,-108.75152,0.018414249,-33.83813341,0.029267699,-4.465248308,-0.016060865,3.07779342,0.005313028,0.220939716,4.211598057,train
